234,Competitor-234,1.409,1.329,3.049,2.549,2.909,2.899,2.399,2.749,1.489,2.249,2.309,2.689,2017
235,Competitor-235,2.649,1.799,2.739,2.869,2.799,3.139,3.359,2.369,1.689,2.489,2.079,2.369,2017
236,Competitor-236,2.499,2.019,3.049,2.479,3.309,2.339,3.059,3.059,1.829,2.819,2.429,1.369,2017
237,Competitor-237,1.979,2.789,3.019,2.729,2.259,2.819,2.959,2.629,1.539,1.849,1.619,1.709,2017
238,Competitor-238,1.469,2.309,2.809,2.349,2.439,3.299,3.219,2.629,1.919,2.149,2.509,2.539,2017
239,Competitor-239,2.769,1.319,3.369,2.879,2.509,2.709,2.319,3.119,1.569,2.809,2.109,2.529,2017
240,Competitor-240,2.419,2.039,2.619,3.009,2.599,3.089,2.889,2.619,2.529,2.199,2.269,2.199,2017
241,Competitor-241,2.649,2.209,3.109,2.759,2.789,2.919,2.829,3.259,2.469,2.339,1.779,1.899,2017
242,Competitor-242,1.519,1.649,2.299,2.519,2.639,2.999,3.289,2.459,2.819,2.019,1.749,2.339,2017
243,Competitor-243,2.109,2.629,2.489,2.309,2.719,2.339,2.729,2.729,2.749,1.829,1.899,2.139,2017
244,Competitor-244,1.349,2.089,2.409,2.379,2.909,2.499,3.349,3.179,1.999,1.759,1.729,2.569,2017
245,Competitor-245,2.359,2.789,2.709,3.009,2.319,2.569,2.789,3.259,2.199,2.519,2.149,1.669,2017
246,Competitor-246,1.369,2.089,2.289,3.249,2.749,3.009,3.299,3.429,1.969,2.829,2.609,1.549,2017
247,Competitor-247,2.509,2.099,2.609,3.429,2.829,3.249,2.539,2.379,2.429,2.239,1.869,2.129,2017
248,Competitor-248,2.029,2.659,2.889,3.209,2.299,2.929,2.619,2.289,2.159,1.969,1.449,2.469,2017
249,Competitor-249,1.559,1.749,2.459,3.159,2.949,3.519,2.429,2.879,2.409,2.569,1.739,2.279,2017
250,Competitor-250,2.289,2.319,3.359,2.379,2.329,2.679,2.349,2.649,1.739,2.009,2.019,1.589,2017
251,Competitor-251,2.729,2.449,3.119,3.079,3.369,3.359,2.569,3.259,1.339,1.899,2.639,1.559,2017
252,Competitor-252,1.969,2.339,3.329,2.749,3.189,2.669,2.279,2.849,1.929,2.529,2.669,2.229,2017
253,Competitor-253,2.359,1.559,3.179,2.539,3.399,3.079,3.399,3.329,2.329,2.429,2.229,1.999,2017
254,Competitor-254,1.949,2.729,3.289,2.589,3.329,3.479,2.439,2.879,2.699,1.889,2.209,1.549,2017
255,Competitor-255,2.799,2.559,2.909,2.239,2.759,2.239,3.039,2.359,2.699,2.519,1.709,1.589,2017
256,Competitor-256,2.819,1.759,3.349,2.499,3.429,3.519,2.759,2.899,2.229,2.509,1.899,2.749,2017
257,Competitor-257,1.459,2.039,2.589,3.509,2.619,3.479,3.139,2.489,1.889,2.249,2.309,1.349,2017
258,Competitor-258,1.419,1.889,3.409,3.259,3.179,2.839,2.699,2.319,1.509,1.679,2.009,2.209,2017
259,Competitor-259,1.519,2.569,3.189,3.439,3.119,2.569,2.869,2.549,1.939,2.399,1.699,1.709,2017
260,Competitor-260,1.419,1.649,3.099,3.149,2.989,2.739,2.399,2.969,1.879,2.039,1.999,2.809,2017
261,Competitor-261,2.619,1.999,2.499,2.469,2.349,3.119,2.819,3.159,1.399,1.919,2.789,2.189,2017
262,Competitor-262,1.709,1.889,3.369,3.289,3.339,3.289,2.899,2.979,1.729,2.079,2.789,2.099,2017
263,Competitor-263,2.569,1.769,2.929,3.069,2.239,2.359,3.079,3.229,2.309,1.649,2.529,2.719,2017
264,Competitor-264,2.289,1.679,3.429,2.309,2.779,2.999,2.249,2.499,2.229,2.099,2.189,2.289,2017
265,Competitor-265,1.859,1.329,2.629,2.439,2.579,2.309,3.249,2.529,1.329,2.259,2.779,2.699,2017
266,Competitor-266,1.849,2.519,2.839,3.319,3.269,2.769,2.459,2.889,1.379,2.399,1.349,2.759,2017
267,Competitor-267,1.339,1.519,3.029,3.099,3.309,2.309,3.359,3.139,2.689,1.529,1.519,2.419,2017
268,Competitor-268,2.519,1.419,2.839,2.579,3.109,2.639,2.919,2.799,2.339,2.079,1.589,1.999,2017
269,Competitor-269,1.789,2.829,3.099,2.539,2.979,3.109,3.089,2.859,2.389,2.399,2.509,1.849,2017
270,Competitor-270,1.449,2.189,3.219,3.139,3.449,2.299,2.249,2.429,2.079,2.489,1.949,1.999,2017
271,Competitor-271,1.349,2.789,2.699,3.059,3.439,2.669,3.099,3.449,2.779,1.719,2.089,2.059,2017
272,Competitor-272,2.749,1.849,3.119,2.719,3.389,3.109,2.679,2.809,2.779,1.399,2.089,2.149,2017
273,Competitor-273,2.429,1.959,3.029,2.779,2.979,2.409,2.299,2.549,1.709,2.689,2.409,1.409,2017
274,Competitor-274,1.499,1.789,2.859,2.479,3.029,2.659,2.689,3.389,1.679,2.079,1.359,2.549,2017
275,Competitor-275,2.099,1.659,2.619,2.329,3.129,2.999,3.239,2.509,2.019,2.449,1.579,2.059,2017
276,Competitor-276,2.309,2.269,3.009,2.279,3.159,3.509,2.929,2.699,2.339,2.319,2.269,2.599,2017
277,Competitor-277,2.619,2.489,2.679,2.409,2.739,3.189,2.339,2.839,2.799,2.689,1.419,2.769,2017
278,Competitor-278,2.579,2.159,2.949,3.449,3.239,3.479,3.019,3.359,1.349,2.549,1.979,1.629,2017
279,Competitor-279,2.589,1.769,2.389,2.239,3.259,3.469,3.069,3.309,1.749,1.339,2.499,1.369,2017
280,Competitor-280,2.609,2.379,3.149,2.489,2.359,2.679,2.239,2.909,2.539,1.469,1.439,2.309,2017
281,Competitor-281,1.459,2.219,2.659,2.579,2.799,2.249,2.269,2.259,2.779,1.609,2.459,1.749,2017
282,Competitor-282,1.679,2.389,2.259,2.279,2.589,3.009,3.379,3.039,2.529,1.489,2.259,1.419,2017
283,Competitor-283,1.999,2.079,3.479,3.469,2.919,2.979,3.459,2.949,2.669,1.719,1.579,2.169,2017
284,Competitor-284,1.549,1.879,2.969,2.439,3.509,2.509,2.389,3.469,2.649,2.429,1.539,2.139,2017
285,Competitor-285,1.849,1.669,2.919,2.599,3.179,3.189,3.319,2.329,1.419,1.849,2.459,1.809,2017
286,Competitor-286,2.829,2.029,2.759,3.129,2.789,2.859,2.519,3.529,1.989,2.499,1.599,2.739,2017
287,Competitor-287,2.109,2.809,2.279,2.859,2.429,2.959,3.399,3.329,2.469,2.059,1.549,1.829,2017
288,Competitor-288,2.369,1.939,2.719,2.609,2.839,2.909,2.749,2.389,1.559,2.239,2.559,2.599,2017
289,Competitor-289,2.199,2.029,2.649,3.269,3.019,3.159,3.099,3.329,2.309,2.279,1.729,2.269,2017
290,Competitor-290,1.669,2.499,2.259,2.639,3.439,2.699,2.889,2.549,2.699,1.569,2.029,2.499,2017
291,Competitor-291,2.649,1.909,3.029,3.229,2.729,3.339,2.849,2.569,1.869,2.179,2.289,1.919,2017
292,Competitor-292,1.799,2.349,2.329,2.399,2.669,2.579,2.509,3.499,1.369,2.099,2.659,1.759,2017
293,Competitor-293,2.009,2.749,2.629,2.539,2.389,3.139,3.169,2.849,2.629,2.529,1.349,2.679,2017
294,Competitor-294,1.409,2.819,2.479,2.949,2.739,2.229,2.269,3.339,2.629,2.629,2.419,1.969,2017
295,Competitor-295,1.999,1.739,2.969,2.759,2.529,2.939,2.839,2.649,1.969,1.599,1.559,2.379,2017
296,Competitor-296,1.459,2.039,3.099,2.899,2.909,2.729,2.619,2.259,2.279,2.659,1.829,1.679,2017
297,Competitor-297,1.349,1.689,3.299,3.409,2.919,2.439,2.639,3.509,1.899,1.719,2.019,1.769,2017
298,Competitor-298,1.349,1.929,2.269,2.929,2.769,2.659,2.509,2.999,1.779,1.339,2.249,2.109,2017
299,Competitor-299,2.459,1.579,2.369,2.879,2.309,2.959,3.189,2.929,2.239,2.009,2.289,2.509,2017
300,Competitor-300,1.929,2.799,2.469,2.629,2.389,2.949,3.419,3.239,2.359,2.809,2.829,1.579,2017
301,Competitor-301,1.589,1.749,3.209,2.259,3.429,3.369,2.409,2.949,1.969,2.039,2.169,2.159,2017
302,Competitor-302,1.899,2.069,3.499,2.679,3.109,2.469,3.409,2.689,1.929,2.619,2.699,2.189,2017
303,Competitor-303,2.399,2.309,3.369,2.829,2.909,3.029,2.279,2.829,1.619,2.019,1.379,1.709,2017
304,Competitor-304,1.949,2.429,3.169,3.439,3.029,2.969,3.149,2.849,2.359,1.799,2.359,1.499,2017
305,Competitor-305,1.639,2.439,3.249,2.559,2.579,3.429,2.809,2.979,2.539,2.509,2.429,2.089,2017
306,Competitor-306,2.049,2.379,3.479,2.739,3.049,3.279,3.349,2.869,2.059,2.509,1.859,2.779,2017
307,Competitor-307,2.609,1.699,2.719,2.919,2.799,2.889,3.199,2.589,1.979,1.429,2.249,2.209,2017
308,Competitor-308,2.629,2.019,2.309,2.579,3.069,2.529,3.369,2.419,1.849,2.529,1.359,2.089,2017
309,Competitor-309,1.789,2.819,2.409,3.099,3.279,2.499,3.459,3.009,2.629,2.609,2.429,2.029,2017
310,Competitor-310,2.759,1.749,2.659,3.109,2.379,3.129,2.949,2.999,2.199,1.709,2.639,2.749,2017
311,Competitor-311,1.319,2.139,3.339,2.829,2.829,2.839,3.099,3.369,1.789,1.459,2.019,1.739,2017
312,Competitor-312,1.619,2.389,3.459,3.059,2.699,2.839,3.069,2.419,2.119,1.389,1.459,1.489,2017
313,Competitor-313,1.309,2.069,2.239,3.189,2.409,2.299,2.429,3.109,1.679,1.729,1.329,2.439,2017
314,Competitor-314,2.189,1.829,3.279,3.129,3.179,2.959,2.879,2.389,1.559,2.119,1.639,2.539,2017
315,Competitor-315,2.099,1.739,3.119,2.729,2.299,3.099,3.399,2.569,1.729,1.449,2.709,1.499,2017
316,Competitor-316,1.889,2.279,2.759,3.279,2.769,2.709,2.649,3.229,2.209,2.389,1.559,2.549,2017
317,Competitor-317,2.119,2.579,2.589,3.259,3.379,3.299,3.399,3.349,2.749,2.789,1.849,1.629,2017
318,Competitor-318,2.539,1.429,2.369,3.259,3.269,2.269,2.459,2.689,2.079,1.309,1.329,1.499,2017
319,Competitor-319,2.699,2.069,2.959,2.999,3.329,3.189,2.859,2.579,1.679,1.519,2.379,2.109,2017
320,Competitor-320,2.549,1.899,3.069,3.309,2.819,2.269,2.949,2.329,2.669,1.889,2.669,1.669,2017
321,Competitor-321,2.249,2.029,3.359,2.609,2.649,2.469,3.069,3.499,2.249,2.279,1.319,2.729,2017
322,Competitor-322,1.529,2.419,2.759,3.409,2.479,3.469,3.249,2.499,1.879,1.789,2.339,1.959,2017
323,Competitor-323,1.499,2.009,3.139,3.089,3.439,3.239,2.279,2.429,2.629,1.989,2.299,1.889,2017
324,Competitor-324,1.699,2.499,3.109,2.579,3.159,2.329,2.369,3.389,2.189,1.699,1.319,2.339,2017
325,Competitor-325,2.039,2.279,2.799,3.009,3.029,2.679,3.419,3.209,1.629,2.159,2.549,2.179,2017
326,Competitor-326,1.529,2.009,2.749,2.449,2.549,2.399,3.419,3.069,2.389,2.649,2.139,2.079,2017
327,Competitor-327,2.209,1.409,2.979,2.569,2.409,3.099,3.179,2.529,2.589,2.679,2.759,2.709,2017
328,Competitor-328,2.779,1.639,2.829,2.649,2.879,2.609,2.299,2.469,1.499,2.079,2.399,2.279,2017
329,Competitor-329,2.009,2.359,3.499,2.919,3.369,2.459,3.329,2.339,2.659,2.649,1.929,1.519,2017
330,Competitor-330,2.699,1.539,3.399,3.179,2.429,2.319,2.279,2.929,2.769,1.389,2.449,2.559,2017
331,Competitor-331,2.269,2.129,2.559,2.669,3.029,2.679,3.519,2.279,2.409,1.719,1.849,2.279,2017
332,Competitor-332,1.959,2.119,2.729,2.999,2.499,2.589,3.009,2.849,1.579,2.359,2.139,2.519,2017
333,Competitor-333,1.439,2.579,3.139,2.859,2.399,2.929,2.869,2.659,2.029,2.289,2.169,1.459,2017
334,Competitor-334,1.459,1.459,3.109,3.009,3.129,3.419,3.299,2.319,1.989,2.739,2.569,1.849,2017
335,Competitor-335,1.349,2.059,2.659,2.529,3.429,3.229,2.689,2.329,2.799,1.459,2.669,1.809,2017
336,Competitor-336,2.249,2.759,3.379,2.959,3.039,3.379,2.729,2.779,2.579,2.219,2.249,1.349,2017
337,Competitor-337,1.849,2.539,2.669,2.509,2.689,2.929,2.689,2.419,1.679,2.799,2.719,1.669,2017
338,Competitor-338,2.749,1.369,3.169,3.029,2.249,2.519,2.809,2.519,1.579,1.889,1.729,1.769,2017
339,Competitor-339,2.009,2.309,2.959,3.339,2.859,2.359,2.559,3.279,2.699,2.099,2.699,2.409,2017
340,Competitor-340,2.199,1.649,3.489,2.399,3.459,2.529,3.479,2.789,2.449,1.419,2.129,1.849,2017
341,Competitor-341,2.769,1.909,3.119,2.849,2.489,2.329,3.359,3.239,2.239,1.669,1.439,1.889,2017
342,Competitor-342,1.679,1.539,3.159,2.289,2.699,2.329,3.249,3.149,1.929,1.919,2.299,1.419,2017
343,Competitor-343,1.669,2.539,3.189,3.209,3.389,2.509,3.199,3.169,1.909,2.229,1.549,2.409,2017
344,Competitor-344,2.769,2.529,3.249,2.899,3.179,3.319,3.209,2.859,2.809,1.489,2.209,2.019,2017
345,Competitor-345,1.349,1.349,2.829,2.779,2.779,2.359,3.439,2.409,1.649,1.579,2.169,2.079,2017
346,Competitor-346,2.089,1.709,2.639,2.509,3.059,3.159,2.309,3.339,2.359,2.609,2.409,1.519,2017
347,Competitor-347,1.969,1.909,3.359,2.499,3.039,2.909,2.489,2.439,2.749,2.509,1.739,1.349,2017
348,Competitor-348,1.589,2.439,2.929,3.529,2.989,2.809,3.169,2.739,2.299,2.619,1.889,2.799,2017
349,Competitor-349,1.439,2.269,3.499,2.959,2.809,3.469,2.779,2.849,1.929,1.369,1.659,2.649,2017
350,Competitor-350,1.859,1.409,2.419,3.229,3.219,3.519,2.799,2.669,2.689,1.319,2.509,1.839,2017
351,Competitor-351,1.729,2.749,2.259,2.419,2.649,2.299,2.679,2.609,1.909,2.509,2.249,1.919,2017
352,Competitor-352,1.309,2.709,2.289,2.649,2.639,2.439,2.679,2.729,1.609,2.109,1.859,2.749,2017
353,Competitor-353,2.109,2.529,3.269,2.469,3.339,3.199,3.269,2.819,2.429,1.399,1.669,2.369,2017
354,Competitor-354,1.749,2.439,3.359,2.649,2.379,3.129,2.279,3.309,2.109,2.489,1.749,1.869,2017
355,Competitor-355,1.919,1.429,2.829,2.799,2.529,2.869,3.089,2.899,1.689,1.539,1.699,2.799,2017
356,Competitor-356,1.539,1.949,2.929,2.259,3.209,2.329,3.219,2.629,1.389,2.159,1.319,1.569,2017
357,Competitor-357,1.469,1.539,3.459,3.399,3.359,3.459,3.019,2.499,1.619,1.949,2.609,1.399,2017
358,Competitor-358,2.479,1.379,2.259,3.369,3.389,2.349,2.709,3.399,1.689,1.899,2.459,2.819,2017
359,Competitor-359,2.389,1.799,3.189,2.669,3.109,2.769,3.419,2.389,1.699,1.369,1.549,2.329,2017
360,Competitor-360,1.669,2.619,2.569,3.079,2.289,3.129,2.809,3.239,2.109,1.709,2.819,1.849,2017
361,Competitor-361,1.559,2.729,3.189,3.319,3.289,2.459,2.369,3.419,1.569,1.719,2.439,1.769,2017
362,Competitor-362,1.559,2.599,2.359,2.249,3.319,2.809,3.489,2.259,2.369,2.289,1.349,2.259,2017
363,Competitor-363,2.539,2.509,2.629,2.609,3.169,2.829,2.599,3.349,2.089,2.339,2.219,2.139,2017
364,Competitor-364,2.809,1.429,2.749,2.499,3.369,3.139,2.359,2.709,2.439,1.509,1.659,1.819,2017
365,Competitor-365,1.339,2.299,3.369,3.259,2.909,2.229,2.419,3.069,2.429,2.589,1.489,2.619,2017
366,Competitor-366,1.539,2.609,3.239,3.099,2.829,3.269,3.359,3.189,1.359,1.689,1.679,2.389,2017
367,Competitor-367,1.799,2.519,2.759,2.939,2.479,3.469,3.219,3.259,2.629,1.589,1.559,1.529,2017
368,Competitor-368,1.519,2.579,3.409,2.669,2.479,2.859,3.399,2.679,1.689,1.829,2.129,1.519,2017
369,Competitor-369,2.549,1.799,2.589,3.099,3.149,3.349,2.709,2.289,2.459,2.519,2.389,2.279,2017
370,Competitor-370,2.789,1.929,2.649,2.749,3.509,2.749,2.739,2.439,2.499,2.079,1.769,2.719,2017
371,Competitor-371,1.439,1.569,2.569,3.339,2.909,3.409,2.789,2.349,1.939,1.639,2.319,2.149,2017
372,Competitor-372,2.729,2.139,2.939,2.519,2.999,2.339,2.389,2.739,2.709,2.329,2.189,1.509,2017
373,Competitor-373,2.819,2.399,2.409,2.809,2.529,3.319,3.479,3.469,1.619,2.089,2.759,1.779,2017
374,Competitor-374,1.369,2.809,2.549,2.369,3.189,2.339,2.319,2.399,2.419,1.859,2.769,2.819,2017
375,Competitor-375,1.969,1.519,3.099,2.249,3.109,2.659,3.329,2.289,1.939,2.449,1.489,1.549,2017
376,Competitor-376,2.249,1.569,3.249,3.439,3.049,3.259,2.919,3.139,2.209,1.899,2.069,2.789,2017
377,Competitor-377,1.729,1.419,2.289,2.409,2.229,2.519,3.359,2.539,1.369,1.949,2.509,2.419,2017
378,Competitor-378,1.389,2.259,3.109,2.749,2.429,2.249,2.569,3.459,2.009,2.559,1.669,1.419,2017
379,Competitor-379,2.609,1.539,3.239,2.639,2.339,3.429,2.299,3.049,1.319,1.529,2.429,2.709,2017
380,Competitor-380,2.539,2.509,3.179,3.019,2.509,3.129,2.709,3.239,1.859,2.789,1.559,2.219,2017
381,Competitor-381,2.359,1.339,2.699,2.599,3.159,2.949,2.519,3.239,2.079,1.509,2.279,2.159,2017
382,Competitor-382,2.629,2.559,3.459,2.519,2.769,2.759,2.309,2.319,1.519,1.909,1.439,1.709,2017
383,Competitor-383,2.649,1.529,3.119,3.449,2.249,3.479,2.449,3.239,1.729,2.819,2.569,2.309,2017
384,Competitor-384,2.029,2.639,2.509,3.299,3.459,3.499,2.829,2.939,2.719,1.859,2.709,2.199,2017
385,Competitor-385,2.249,1.749,3.279,3.289,3.469,3.069,3.039,2.919,2.819,2.019,2.169,2.759,2017
386,Competitor-386,2.739,1.749,3.059,2.389,2.499,3.189,3.349,3.329,1.509,1.639,2.489,2.529,2017
387,Competitor-387,1.699,1.319,2.999,2.609,2.449,3.349,2.509,2.779,2.469,1.499,1.669,1.369,2017
388,Competitor-388,2.529,2.649,3.279,2.729,2.629,2.639,3.389,2.259,2.459,2.069,2.439,2.759,2017
389,Competitor-389,2.019,1.529,2.969,2.769,2.789,2.869,2.379,2.969,2.319,1.899,2.369,2.469,2017
390,Competitor-390,1.549,1.839,2.649,2.249,3.169,2.999,2.559,2.859,2.369,2.239,1.689,2.229,2017
391,Competitor-391,1.679,2.409,2.989,2.709,3.119,2.789,2.369,3.319,1.369,1.559,2.629,1.819,2017
392,Competitor-392,2.339,1.349,3.149,2.889,3.169,2.739,3.039,2.399,2.279,2.009,2.459,2.209,2017
393,Competitor-393,2.489,2.769,3.409,2.789,3.009,2.509,2.769,3.479,2.199,1.459,2.669,2.649,2017
394,Competitor-394,2.699,1.669,3.059,2.649,3.389,3.239,3.409,2.439,2.409,2.329,2.659,1.999,2017
395,Competitor-395,1.639,1.499,2.509,3.139,3.389,3.249,2.309,3.209,1.579,2.009,1.579,1.629,2017
396,Competitor-396,1.639,1.399,3.089,2.519,3.319,2.479,2.689,2.889,2.539,1.969,1.409,2.609,2017
397,Competitor-397,1.639,2.619,3.119,2.759,3.409,2.279,3.109,2.609,2.789,1.959,2.169,2.629,2017
398,Competitor-398,2.589,1.549,3.169,3.359,3.319,2.349,3.019,2.949,1.629,2.559,2.599,2.039,2017
399,Competitor-399,2.239,1.829,3.039,2.269,2.809,3.099,3.279,3.259,1.869,2.399,2.219,2.279,2017
400,Competitor-400,1.459,2.299,3.319,3.339,2.409,3.189,2.549,2.609,1.709,2.509,1.379,2.459,2017
401,Competitor-401,2.669,1.599,3.389,2.919,2.469,2.749,2.869,3.109,2.329,1.789,1.739,2.239,2017
402,Competitor-402,1.589,2.229,3.399,2.959,2.649,2.629,3.419,2.699,2.089,2.149,2.759,2.279,2017
403,Competitor-403,1.519,1.899,2.529,3.379,2.339,2.799,3.389,2.469,1.819,2.609,1.409,2.459,2017
404,Competitor-404,2.109,2.539,2.479,2.799,2.739,2.939,2.279,3.449,2.369,1.399,2.429,2.249,2017
405,Competitor-405,2.409,1.399,2.539,3.399,2.359,3.429,3.199,3.319,2.009,2.249,2.809,2.359,2017
406,Competitor-406,1.339,1.949,3.049,3.009,3.399,2.699,2.259,2.859,1.849,2.579,1.779,1.619,2017
407,Competitor-407,1.899,2.239,3.429,2.859,3.429,2.869,3.519,3.339,2.809,2.449,1.329,2.639,2017
408,Competitor-408,2.429,1.639,2.629,3.509,3.259,2.699,2.349,3.469,2.429,2.559,2.509,2.679,2017
409,Competitor-409,1.439,1.849,2.229,2.539,3.029,3.049,2.289,2.569,2.069,1.619,2.699,1.409,2017
410,Competitor-410,2.679,2.809,3.089,2.689,2.859,3.099,2.879,3.349,1.729,2.529,2.679,2.549,2017
411,Competitor-411,2.569,2.739,2.799,2.349,2.629,2.239,2.599,3.199,2.259,2.689,1.829,1.569,2017
412,Competitor-412,2.699,1.479,3.059,2.449,2.449,2.929,2.469,3.139,2.049,1.989,2.559,2.119,2017
413,Competitor-413,1.599,2.239,3.479,3.139,2.239,3.379,2.379,2.989,2.789,1.429,1.929,2.249,2017
414,Competitor-414,1.919,2.099,3.239,2.849,3.189,3.379,3.129,2.639,1.319,2.159,2.449,1.369,2017
415,Competitor-415,2.089,1.329,3.119,3.289,2.639,3.259,3.429,3.499,2.729,1.669,2.369,1.709,2017
416,Competitor-416,2.019,2.439,3.359,2.639,2.849,3.259,3.199,3.279,1.809,1.429,2.519,1.489,2017
417,Competitor-417,2.249,1.429,3.039,2.439,3.309,2.979,3.259,2.369,1.549,1.339,1.829,2.289,2017
418,Competitor-418,2.259,1.899,2.339,2.629,3.029,2.669,2.859,2.319,2.639,2.009,1.669,2.379,2017
419,Competitor-419,2.059,1.679,3.029,3.449,3.179,3.389,3.229,2.359,1.649,2.079,1.799,2.339,2017
420,Competitor-420,2.049,2.409,3.379,2.279,2.849,2.339,2.599,2.399,2.739,2.649,2.339,1.909,2017
421,Competitor-421,2.759,2.669,3.339,3.169,3.239,2.509,3.009,2.869,2.469,2.169,1.689,2.199,2017
422,Competitor-422,1.469,1.849,3.009,3.149,2.589,3.309,3.479,3.329,1.699,1.859,2.669,2.359,2017
423,Competitor-423,1.449,2.099,3.009,2.229,3.119,2.449,3.329,3.209,2.099,1.509,2.379,2.409,2017
424,Competitor-424,2.259,1.499,2.959,2.659,3.149,3.209,2.989,2.639,2.469,1.749,1.599,2.149,2017
425,Competitor-425,2.209,1.679,3.119,2.639,2.739,3.369,3.439,3.389,1.399,1.329,1.759,2.789,2017
426,Competitor-426,2.109,1.449,2.709,2.489,3.419,2.359,3.409,3.369,1.599,1.459,2.009,1.549,2017
427,Competitor-427,1.359,1.469,2.579,2.379,3.299,3.139,3.009,3.429,2.829,2.239,1.689,1.639,2017
428,Competitor-428,1.339,2.569,2.769,3.039,2.679,2.579,3.169,2.379,1.879,2.329,2.569,2.289,2017
429,Competitor-429,2.679,2.369,3.099,2.819,2.999,2.879,3.519,3.489,2.289,1.779,1.759,2.389,2017
430,Competitor-430,1.839,1.629,2.249,2.919,3.259,2.559,3.179,2.489,1.629,2.469,2.359,1.609,2017
431,Competitor-431,2.779,1.469,2.419,2.379,2.969,3.199,3.449,3.489,2.289,1.699,1.409,2.339,2017
432,Competitor-432,2.389,2.159,2.459,3.029,3.039,2.299,2.299,2.679,2.809,2.129,1.899,1.539,2017
433,Competitor-433,1.799,2.389,2.829,3.049,2.379,2.779,3.359,3.109,2.079,2.359,2.649,2.499,2017
434,Competitor-434,1.859,2.449,3.479,2.729,3.149,3.089,2.479,2.759,1.779,1.789,2.149,2.819,2017
435,Competitor-435,2.489,2.219,3.139,3.039,3.039,3.389,2.279,2.489,1.729,1.899,2.469,1.689,2017
436,Competitor-436,1.679,1.489,2.629,2.279,2.929,2.749,3.219,3.409,1.739,1.659,1.999,2.099,2017
437,Competitor-437,1.609,2.449,2.459,2.239,2.549,3.129,2.629,3.169,2.499,2.079,1.419,1.889,2017
438,Competitor-438,2.359,1.879,2.459,2.659,2.559,2.259,2.819,2.919,1.939,1.579,2.609,2.099,2017
439,Competitor-439,2.399,1.589,2.729,2.289,2.469,2.319,2.589,2.909,1.899,2.489,1.449,1.449,2017
440,Competitor-440,1.629,1.649,2.779,2.629,2.469,2.849,2.969,2.789,2.409,2.549,2.019,2.569,2017
441,Competitor-441,2.319,2.799,3.419,2.459,3.009,3.529,2.649,2.919,2.399,2.689,2.349,1.649,2017
442,Competitor-442,1.879,2.269,2.929,2.859,3.099,3.019,2.959,2.749,1.959,2.789,2.359,2.649,2017
443,Competitor-443,1.919,2.599,2.769,3.119,3.479,2.629,3.479,2.519,2.569,2.429,2.489,2.829,2017
444,Competitor-444,2.509,1.569,2.969,3.379,2.829,2.409,3.439,2.569,2.659,2.299,2.459,1.819,2017
445,Competitor-445,1.319,2.669,2.369,3.309,2.759,3.319,2.819,2.899,1.639,1.309,1.419,2.709,2017
446,Competitor-446,2.669,2.349,3.439,2.449,2.879,3.079,2.239,2.799,2.319,1.939,1.789,1.689,2017
447,Competitor-447,2.319,1.449,3.079,3.419,2.249,2.469,2.639,3.009,2.169,1.879,1.319,1.909,2017
448,Competitor-448,2.479,2.719,2.959,3.319,2.529,3.109,2.259,3.349,1.519,2.659,2.119,2.649,2017
449,Competitor-449,2.079,2.699,2.449,3.339,2.899,3.019,3.129,3.339,1.699,1.539,1.379,1.669,2017
450,Competitor-450,1.619,2.189,2.999,2.359,3.359,3.329,2.739,2.289,2.819,2.329,1.699,1.959,2017
451,Competitor-451,2.259,1.889,2.499,2.399,3.229,3.059,2.479,3.519,2.249,1.599,1.639,1.459,2017
452,Competitor-452,2.689,1.319,3.489,2.709,2.619,3.029,3.479,2.779,1.579,1.449,2.229,2.719,2017
453,Competitor-453,2.229,1.729,2.859,3.279,3.479,2.849,2.679,2.519,1.749,2.599,1.769,1.969,2017
454,Competitor-454,1.849,1.489,2.499,2.489,2.419,2.389,3.329,3.269,1.729,2.219,2.169,1.519,2017
455,Competitor-455,2.539,1.319,2.649,2.739,2.659,2.949,2.289,2.619,1.929,1.629,1.699,1.549,2017
456,Competitor-456,2.439,1.569,2.909,3.219,3.019,3.419,3.519,2.969,2.789,2.689,1.539,2.099,2017
457,Competitor-457,1.459,1.929,3.519,2.559,2.379,2.709,2.579,2.799,2.739,2.399,2.789,1.539,2017
458,Competitor-458,1.439,2.219,2.859,3.149,2.269,3.489,2.309,2.629,2.709,1.639,1.469,1.789,2017
459,Competitor-459,1.549,1.569,3.069,2.249,2.959,3.019,2.729,3.529,1.349,1.469,1.639,2.449,2017
460,Competitor-460,1.579,2.739,2.799,3.459,2.659,2.429,2.329,3.029,2.459,1.899,1.429,1.639,2017
461,Competitor-461,2.069,2.749,2.769,2.379,3.049,2.869,2.519,3.489,1.569,2.779,2.149,2.079,2017
462,Competitor-462,2.329,2.619,3.519,2.899,2.319,2.289,2.349,3.259,1.909,1.779,1.949,2.649,2017
463,Competitor-463,2.529,2.119,3.239,2.909,3.419,2.839,2.509,2.469,2.479,1.839,2.459,1.449,2017
464,Competitor-464,2.609,2.579,3.499,2.809,2.699,2.729,2.789,2.529,1.359,1.799,2.459,1.459,2017
465,Competitor-465,1.479,2.809,2.999,2.269,3.229,2.339,2.279,2.829,1.729,2.769,2.539,2.429,2017
466,Competitor-466,1.549,2.039,3.359,3.459,3.499,2.919,3.039,3.069,2.779,2.399,1.429,1.889,2017
